Time, CPU Usage, CPU Temp, 
2020-07-17 22:58:14.949880,4.5,None
2020-07-17 22:58:24.952129,3.4,None
2020-07-17 22:58:34.957283,3.7,None
2020-07-17 22:58:44.962164,4.0,None
2020-07-17 22:58:54.963932,2.0,None
2020-07-17 22:59:04.965968,4.6,None
2020-07-17 22:59:14.969835,4.6,None
2020-07-17 22:59:24.972366,4.8,None
2020-07-17 22:59:34.973075,3.0,None
2020-07-17 22:59:44.975772,2.3,None
2020-07-17 22:59:54.980941,1.8,None
2020-07-17 23:00:04.986150,0.6,None
2020-07-17 23:00:14.991311,4.8,None
2020-07-17 23:00:24.992772,2.4,None
2020-07-17 23:00:34.997946,3.0,None
2020-07-17 23:00:44.999964,2.6,None
2020-07-17 23:00:55.000372,2.1,None
2020-07-17 23:01:05.005147,2.0,None
2020-07-17 23:01:15.007069,2.5,None
2020-07-17 23:01:25.012139,2.5,None
2020-07-17 23:01:35.017312,1.8,None
2020-07-17 23:01:45.018639,1.8,None
2020-07-17 23:01:55.021638,2.2,None
2020-07-17 23:02:05.021851,2.0,None
2020-07-17 23:02:15.026390,3.2,None
2020-07-17 23:02:25.026552,2.5,None
2020-07-17 23:02:35.029508,2.8,None
2020-07-17 23:02:45.034711,2.3,None
2020-07-17 23:02:55.037977,2.3,None
2020-07-17 23:03:05.043161,2.2,None
2020-07-17 23:03:15.048322,2.1,None
2020-07-17 23:03:25.053442,2.5,None
2020-07-17 23:03:35.054399,3.6,None
2020-07-17 23:03:45.059578,3.8,None
2020-07-17 23:03:55.064733,2.8,None
2020-07-17 23:04:05.067595,3.1,None
2020-07-17 23:04:15.072745,2.4,None
2020-07-17 23:04:25.072877,2.6,None
2020-07-17 23:04:35.077948,3.0,None
2020-07-17 23:04:45.083100,3.5,None
2020-07-17 23:04:55.083856,2.2,None
2020-07-17 23:05:05.088915,2.1,None
2020-07-17 23:05:15.094095,2.6,None
2020-07-17 23:05:25.099268,2.6,None
2020-07-17 23:05:35.100714,2.5,None
2020-07-17 23:05:45.105873,3.3,None
2020-07-17 23:05:55.110747,2.7,None
2020-07-17 23:06:05.115136,2.2,None
2020-07-17 23:06:15.119828,3.7,None
2020-07-17 23:06:25.120060,3.8,None
2020-07-17 23:06:35.123272,4.7,None
2020-07-17 23:06:45.126941,5.1,None
2020-07-17 23:06:55.132070,4.6,None
2020-07-17 23:07:05.135368,4.2,None
2020-07-17 23:07:15.139083,3.5,None
2020-07-17 23:07:25.141918,2.7,None
2020-07-17 23:07:35.146469,3.6,None
2020-07-17 23:07:45.148618,2.6,None
2020-07-17 23:07:55.153687,2.4,None
2020-07-17 23:08:05.153907,2.8,None
2020-07-17 23:08:15.154008,5.3,None
2020-07-17 23:08:25.157469,3.7,None
2020-07-17 23:08:35.158210,3.4,None
2020-07-17 23:08:45.163309,3.7,None
2020-07-17 23:08:55.165835,5.1,None
2020-07-17 23:09:05.168128,6.6,None
2020-07-17 23:09:15.171559,7.3,None
2020-07-17 23:09:25.173751,6.8,None
2020-07-17 23:09:35.173943,8.4,None
2020-07-17 23:09:45.175452,5.2,None
2020-07-17 23:09:55.175847,4.9,None
2020-07-17 23:10:05.178562,4.6,None
2020-07-17 23:10:15.183746,2.1,None
2020-07-17 23:10:25.186704,3.3,None
2020-07-17 23:10:35.187181,2.0,None
2020-07-17 23:10:45.187757,3.1,None
2020-07-17 23:10:55.189605,1.1,None
2020-07-17 23:11:05.194783,3.4,None
2020-07-17 23:11:15.196999,3.2,None
2020-07-17 23:11:25.202189,5.4,None
2020-07-17 23:11:35.207356,2.7,None
2020-07-17 23:11:45.211671,1.2,None
2020-07-17 23:11:55.215641,1.8,None
2020-07-17 23:12:05.215864,4.9,None
2020-07-17 23:12:15.217294,3.5,None
2020-07-17 23:12:25.218569,4.0,None
2020-07-17 23:12:35.223731,3.9,None
2020-07-17 23:12:45.224552,1.9,None
2020-07-17 23:12:55.229728,3.4,None
2020-07-17 23:13:05.234403,1.3,None
2020-07-17 23:13:15.235723,3.0,None
2020-07-17 23:13:25.239074,1.6,None
2020-07-17 23:13:35.240657,0.6,None
2020-07-17 23:13:45.245798,0.4,None
2020-07-17 23:13:55.251014,0.5,None
2020-07-17 23:14:05.256218,0.4,None
2020-07-17 23:14:15.256335,3.1,None
2020-07-17 23:14:25.261349,3.0,None
2020-07-17 23:14:35.263931,1.9,None
2020-07-17 23:14:45.265786,6.0,None
2020-07-17 23:14:55.270880,0.9,None
2020-07-17 23:15:05.276081,0.4,None
2020-07-17 23:15:15.281302,0.4,None
2020-07-17 23:15:25.286470,0.6,None
2020-07-17 23:15:35.291639,1.3,None
2020-07-17 23:15:45.296800,2.2,None
2020-07-17 23:15:55.301958,1.7,None
2020-07-17 23:16:05.307116,0.8,None
2020-07-17 23:16:15.308615,0.5,None
2020-07-17 23:16:25.313767,0.5,None
2020-07-17 23:16:35.315560,0.3,None
2020-07-17 23:16:45.320703,0.4,None
2020-07-17 23:16:55.325862,0.6,None
2020-07-17 23:17:05.331026,0.6,None
2020-07-17 23:17:15.336204,0.5,None
2020-07-17 23:17:25.341366,0.9,None
2020-07-17 23:17:35.346538,0.4,None
2020-07-17 23:17:45.349211,0.3,None
2020-07-17 23:17:55.354401,1.0,None
2020-07-17 23:18:05.359570,0.4,None
2020-07-17 23:18:15.364772,0.4,None
2020-07-17 23:18:25.369918,0.6,None
2020-07-17 23:18:35.371418,1.2,None
2020-07-17 23:18:45.376564,0.5,None
2020-07-17 23:18:55.381727,0.6,None
2020-07-17 23:19:05.386896,0.4,None
2020-07-17 23:19:15.391322,0.4,None
2020-07-17 23:19:25.396531,0.8,None
2020-07-17 23:19:35.401688,1.0,None
2020-07-17 23:19:45.406846,0.9,None
2020-07-17 23:19:55.407884,1.1,None
2020-07-17 23:20:05.412974,1.0,None
2020-07-17 23:20:15.414921,0.8,None
2020-07-17 23:20:25.419973,2.0,None
2020-07-17 23:20:35.425142,0.3,None
2020-07-17 23:20:45.430301,0.7,None
2020-07-17 23:20:55.432703,0.6,None
2020-07-17 23:21:05.437822,1.1,None
2020-07-17 23:21:15.443047,0.4,None
2020-07-17 23:21:25.447196,1.2,None
2020-07-17 23:21:35.452375,1.1,None
2020-07-17 23:21:45.455400,0.5,None
2020-07-17 23:21:55.457067,0.5,None
2020-07-17 23:22:05.462220,0.9,None
2020-07-17 23:22:15.467379,1.7,None
2020-07-17 23:22:25.472546,1.2,None
2020-07-17 23:22:35.476552,2.4,None
2020-07-17 23:22:45.478645,0.7,None
2020-07-17 23:36:23.682449,7.5,None
2020-07-17 23:36:33.824023,6.3,None
2020-07-17 23:36:43.829157,2.0,None
2020-07-17 23:36:53.834231,2.6,None
2020-07-17 23:37:03.839403,2.3,None
2020-07-17 23:37:13.841332,0.7,None
2020-07-17 23:37:23.846531,1.4,None
2020-07-17 23:37:33.851694,0.8,None
2020-07-17 23:37:43.852781,0.7,None
2020-07-17 23:37:53.857917,0.7,None
2020-07-17 23:38:03.863085,0.7,None
2020-07-17 23:38:13.868246,0.9,None
2020-07-17 23:38:23.870598,1.0,None
2020-07-17 23:38:33.875783,0.8,None
2020-07-17 23:38:43.880951,0.6,None
2020-07-17 23:38:53.885411,1.0,None
2020-07-17 23:39:03.890587,0.7,None
2020-07-17 23:39:13.895789,0.7,None
2020-07-17 23:39:23.896033,1.2,None
2020-07-17 23:39:33.898619,3.2,None
2020-07-17 23:39:43.899110,4.7,None
2020-07-17 23:39:53.899361,5.3,None
2020-07-17 23:40:03.904006,3.4,None
2020-07-17 23:40:13.909057,3.8,None
2020-07-17 23:40:23.914253,2.4,None
2020-07-17 23:40:28.780692,0.0,None
2020-07-17 23:40:33.914593,3.5,None
2020-07-17 23:40:38.784843,2.8,None
2020-07-17 23:40:43.917660,4.6,None
2020-07-17 23:40:48.785011,6.7,None
2020-07-17 23:40:53.922730,18.9,None
2020-07-17 23:40:58.788108,29.3,None
2020-07-17 23:41:03.922663,38.0,None
2020-07-17 23:41:08.791344,47.7,None
2020-07-17 23:41:13.926493,49.9,None
2020-07-17 23:41:18.791257,51.8,None
2020-07-17 23:41:23.930143,52.3,None
2020-07-17 23:41:28.791168,53.1,None
2020-07-17 23:41:33.930266,52.9,None
2020-07-17 23:41:38.791228,53.1,None
2020-07-17 23:41:43.932773,53.2,None
2020-07-17 23:41:48.795784,52.1,None
2020-07-17 23:41:53.932740,50.8,None
2020-07-17 23:41:58.811986,40.6,None
2020-07-17 23:42:03.935337,40.6,None
2020-07-17 23:42:08.811889,48.0,None
2020-07-17 23:42:13.935228,48.7,None
2020-07-17 23:42:18.812888,51.2,None
2020-07-17 23:42:23.936230,49.7,None
2020-07-17 23:42:28.815824,49.6,None
2020-07-17 23:42:33.936244,51.0,None
2020-07-17 23:42:38.819035,50.7,None
2020-07-17 23:42:43.938581,47.7,None
2020-07-17 23:42:48.819239,42.5,None
2020-07-17 23:42:53.942147,35.9,None
2020-07-17 23:42:58.824322,26.2,None
2020-07-17 23:43:03.943284,26.5,None
2020-07-17 23:43:08.827045,33.2,None
2020-07-17 23:43:13.947329,32.2,None
2020-07-17 23:43:18.827078,34.4,None
2020-07-17 23:43:23.947673,33.3,None
2020-07-17 23:43:28.830254,29.3,None
2020-07-17 23:43:33.950238,30.9,None
2020-07-17 23:43:38.831658,32.0,None
2020-07-17 23:43:43.951379,29.2,None
2020-07-17 23:43:48.834952,27.2,None
2020-07-17 23:43:53.951912,32.0,None
2020-07-17 23:43:58.835590,31.1,None
2020-07-17 23:44:03.951995,24.3,None
2020-07-17 23:44:08.837896,35.9,None
2020-07-17 23:44:13.952801,43.3,None
2020-07-17 23:44:18.839382,33.5,None
2020-07-17 23:44:23.952737,39.9,None
2020-07-17 23:44:28.852763,46.8,None
2020-07-17 23:44:33.956065,37.8,None
2020-07-17 23:44:38.853364,23.4,None
2020-07-17 23:44:43.957730,30.9,None
2020-07-17 23:44:48.854444,44.1,None
2020-07-17 23:44:53.958999,38.3,None
2020-07-17 23:44:58.858637,29.8,None
2020-07-17 23:45:03.959134,33.9,None
2020-07-17 23:45:08.858659,43.4,None
2020-07-17 23:45:13.960024,43.8,None
2020-07-17 23:45:18.860895,44.3,None
2020-07-17 23:45:23.960253,38.6,None
2020-07-17 23:45:28.862651,39.3,None
2020-07-17 23:45:33.961223,45.2,None
2020-07-17 23:45:38.865492,40.5,None
2020-07-17 23:45:43.961874,38.0,None
2020-07-17 23:45:48.867426,44.0,None
2020-07-17 23:45:53.962307,42.9,None
2020-07-17 23:45:58.867401,31.3,None
2020-07-17 23:46:03.962407,32.5,None
2020-07-17 23:46:08.867873,42.1,None
2020-07-17 23:46:13.962680,43.5,None
2020-07-17 23:46:18.868433,44.5,None
2020-07-17 23:46:23.962593,46.9,None
2020-07-17 23:46:28.873359,45.4,None
2020-07-17 23:46:33.962626,42.7,None
2020-07-17 23:46:38.873398,42.5,None
2020-07-17 23:46:43.962763,42.3,None
2020-07-17 23:46:48.874784,33.0,None
2020-07-17 23:46:53.966073,31.0,None
2020-07-17 23:46:58.879509,32.2,None
2020-07-17 23:47:03.968950,34.0,None
2020-07-17 23:47:08.879876,38.4,None
2020-07-17 23:47:13.970890,38.8,None
2020-07-17 23:47:18.882553,43.6,None
2020-07-17 23:47:23.971005,47.0,None
2020-07-17 23:47:28.886166,43.5,None
2020-07-17 23:47:33.971376,38.7,None
2020-07-17 23:47:38.888404,40.7,None
2020-07-17 23:47:43.971601,43.0,None
2020-07-17 23:47:48.891339,40.9,None
2020-07-17 23:47:53.971764,41.6,None
2020-07-17 23:47:58.896446,33.0,None
2020-07-17 23:48:03.971809,30.9,None
2020-07-17 23:48:08.896999,43.7,None
2020-07-17 23:48:13.972880,45.6,None
2020-07-17 23:48:18.898848,43.7,None
2020-07-17 23:48:23.977868,42.9,None
2020-07-17 23:48:28.901147,41.0,None
2020-07-17 23:48:33.979016,40.6,None
2020-07-17 23:48:38.905144,45.3,None
2020-07-17 23:48:43.982041,44.5,None
2020-07-17 23:48:48.905194,40.9,None
2020-07-17 23:48:53.982144,40.1,None
2020-07-17 23:48:58.911904,32.6,None
2020-07-17 23:49:03.982422,35.0,None
2020-07-17 23:49:08.911843,44.5,None
2020-07-17 23:49:13.982333,44.2,None
2020-07-17 23:49:18.912585,43.7,None
2020-07-17 23:49:23.985354,42.1,None
2020-07-17 23:49:28.912709,39.5,None
2020-07-17 23:49:33.987832,40.6,None
2020-07-17 23:49:38.912706,43.9,None
2020-07-17 23:49:43.987788,38.8,None
2020-07-17 23:49:48.913162,35.7,None
2020-07-17 23:49:53.992766,40.1,None
2020-07-17 23:49:58.917698,32.5,None
2020-07-17 23:50:03.993551,37.1,None
2020-07-17 23:50:08.917742,45.8,None
2020-07-17 23:50:13.996362,38.1,None
2020-07-17 23:50:18.917717,36.4,None
2020-07-17 23:50:23.996445,40.5,None
2020-07-17 23:50:28.917602,47.9,None
2020-07-17 23:50:33.997070,48.5,None
2020-07-17 23:50:38.927582,43.2,None
2020-07-17 23:50:44.003927,40.9,None
2020-07-17 23:50:48.931942,41.9,None
2020-07-17 23:50:54.004008,42.3,None
2020-07-17 23:50:58.949987,34.4,None
2020-07-17 23:51:04.004353,37.9,None
2020-07-17 23:51:08.952628,44.8,None
2020-07-17 23:51:14.004253,43.2,None
2020-07-17 23:51:18.954426,43.3,None
2020-07-17 23:51:24.011561,43.8,None
2020-07-17 23:51:28.954482,44.6,None
2020-07-17 23:51:34.011890,45.3,None
2020-07-17 23:51:38.962934,39.1,None
2020-07-17 23:51:44.012439,33.6,None
2020-07-17 23:51:48.972859,34.2,None
2020-07-17 23:51:54.015332,34.4,None
2020-07-17 23:51:58.980189,30.3,None
2020-07-17 23:52:04.022387,35.4,None
2020-07-17 23:52:08.988742,37.6,None
2020-07-17 23:52:14.022954,34.3,None
2020-07-17 23:52:18.990552,40.3,None
2020-07-17 23:52:24.022981,41.7,None
2020-07-17 23:52:28.995147,43.0,None
2020-07-17 23:52:34.030271,46.7,None
2020-07-17 23:52:38.995066,48.9,None
2020-07-17 23:52:44.039579,46.8,None
2020-07-17 23:52:49.002019,43.5,None
2020-07-17 23:52:54.048977,41.7,None
2020-07-17 23:52:59.002744,34.6,None
2020-07-17 23:53:04.055164,32.7,None
2020-07-17 23:53:09.008600,39.4,None
2020-07-17 23:53:14.055474,40.3,None
2020-07-17 23:53:19.011760,43.1,None
2020-07-17 23:53:24.061140,48.0,None
2020-07-17 23:53:29.020137,48.1,None
2020-07-17 23:53:34.069797,47.8,None
2020-07-17 23:53:39.021059,41.7,None
2020-07-17 23:53:44.071059,39.1,None
2020-07-17 23:53:49.021290,41.8,None
2020-07-17 23:53:54.078831,41.1,None
2020-07-17 23:53:59.026428,34.7,None
2020-07-17 23:54:04.085479,35.5,None
2020-07-17 23:54:09.035191,45.9,None
2020-07-17 23:54:14.085639,43.6,None
2020-07-17 23:54:19.035208,34.9,None
2020-07-17 23:54:24.090353,33.9,None
2020-07-17 23:54:29.045810,39.8,None
2020-07-17 23:54:34.094578,42.1,None
2020-07-17 23:54:39.047525,45.1,None
2020-07-17 23:54:44.097221,37.1,None
2020-07-17 23:54:49.047597,33.4,None
2020-07-17 23:54:54.099835,44.8,None
2020-07-17 23:54:59.057089,38.9,None
2020-07-17 23:55:04.100519,29.7,None
2020-07-17 23:55:09.057193,36.4,None
2020-07-17 23:55:14.102316,46.0,None
2020-07-17 23:55:19.057102,45.9,None
2020-07-17 23:55:24.105929,45.2,None
2020-07-17 23:55:29.059591,47.4,None
2020-07-17 23:55:34.105812,46.7,None
2020-07-17 23:55:39.059784,45.4,None
2020-07-17 23:55:44.105775,47.4,None
2020-07-17 23:55:49.060694,47.2,None
2020-07-17 23:55:54.110252,44.0,None
2020-07-17 23:55:59.065585,33.8,None
2020-07-17 23:56:04.115305,28.2,None
2020-07-17 23:56:09.067394,36.6,None
2020-07-17 23:56:14.115270,41.2,None
2020-07-17 23:56:19.069667,44.0,None
2020-07-17 23:56:24.115735,47.0,None
2020-07-17 23:56:29.073355,43.0,None
2020-07-17 23:56:34.115815,42.0,None
2020-07-17 23:56:39.073286,45.8,None
2020-07-17 23:56:44.116530,45.8,None
2020-07-17 23:56:49.078328,38.0,None
2020-07-17 23:56:54.118083,34.1,None
2020-07-17 23:56:59.083064,33.1,None
2020-07-17 23:57:04.118146,36.4,None
2020-07-17 23:57:09.085718,41.9,None
2020-07-17 23:57:14.120069,35.4,None
2020-07-17 23:57:19.090604,38.7,None
2020-07-17 23:57:24.120808,47.3,None
2020-07-17 23:57:29.093762,49.9,None
2020-07-17 23:57:34.123063,48.9,None
2020-07-17 23:57:39.094193,46.5,None
2020-07-17 23:57:44.123621,46.8,None
2020-07-17 23:57:49.094394,47.1,None
2020-07-17 23:57:54.123667,46.2,None
2020-07-17 23:57:59.094376,37.0,None
2020-07-17 23:58:04.128254,38.4,None
2020-07-17 23:58:09.094439,47.7,None
2020-07-17 23:58:14.129985,40.3,None
2020-07-17 23:58:19.094654,36.2,None
2020-07-17 23:58:24.130252,43.2,None
2020-07-17 23:58:29.095410,47.1,None
2020-07-17 23:58:34.131231,46.3,None
2020-07-17 23:58:39.097586,47.8,None
2020-07-17 23:58:44.132460,46.1,None
2020-07-17 23:58:49.097598,45.6,None
2020-07-17 23:58:54.133400,46.1,None
2020-07-17 23:58:59.101589,35.2,None
2020-07-17 23:59:04.133840,34.7,None
2020-07-17 23:59:09.104251,44.0,None
2020-07-17 23:59:14.135291,41.2,None
2020-07-17 23:59:19.105126,42.9,None
2020-07-17 23:59:24.138724,47.0,None
2020-07-17 23:59:29.109968,47.9,None
2020-07-17 23:59:34.138830,43.4,None
2020-07-17 23:59:39.110115,43.6,None
2020-07-17 23:59:44.138857,45.1,None
2020-07-17 23:59:49.110569,44.6,None
2020-07-17 23:59:54.138888,44.5,None
2020-07-17 23:59:59.115867,32.7,None
2020-07-18 00:00:04.141579,34.4,None
2020-07-18 00:00:09.124722,37.6,None
2020-07-18 00:00:14.144950,35.7,None
2020-07-18 00:00:19.128585,42.8,None
2020-07-18 00:00:24.146686,45.8,None
2020-07-18 00:00:29.128741,41.0,None
2020-07-18 00:00:34.146810,37.2,None
2020-07-18 00:00:39.128861,35.7,None
2020-07-18 00:00:44.152827,38.4,None
2020-07-18 00:00:49.138549,44.0,None
2020-07-18 00:00:54.156791,41.0,None
2020-07-18 00:00:59.146655,27.9,None
2020-07-18 00:01:04.163064,24.8,None
2020-07-18 00:01:09.154016,31.7,None
2020-07-18 00:01:14.172665,37.5,None
2020-07-18 00:01:19.157915,46.2,None
2020-07-18 00:01:24.180590,40.0,None
2020-07-18 00:01:29.163529,36.2,None
2020-07-18 00:01:34.188238,45.1,None
2020-07-18 00:01:39.171939,41.2,None
2020-07-18 00:01:44.188235,36.3,None
2020-07-18 00:01:49.172918,43.3,None
2020-07-18 00:01:54.198234,47.5,None
2020-07-18 00:01:59.180575,37.4,None
2020-07-18 00:02:04.204685,35.7,None
2020-07-18 00:02:09.180527,45.3,None
2020-07-18 00:02:14.204616,44.8,None
2020-07-18 00:02:19.183128,45.3,None
2020-07-18 00:02:24.208981,44.9,None
2020-07-18 00:02:29.189367,38.8,None
2020-07-18 00:02:34.210041,40.9,None
2020-07-18 00:02:39.192252,43.8,None
2020-07-18 00:02:44.209937,45.7,None
2020-07-18 00:02:49.192439,43.3,None
2020-07-18 00:02:54.219868,42.3,None
2020-07-18 00:02:59.203089,38.1,None
2020-07-18 00:03:04.223593,36.9,None
2020-07-18 00:03:09.206894,46.3,None
2020-07-18 00:03:14.230253,41.8,None
2020-07-18 00:03:19.209755,36.6,None
2020-07-18 00:03:24.232699,39.0,None
2020-07-18 00:03:29.218682,43.5,None
2020-07-18 00:03:34.241816,47.1,None
2020-07-18 00:03:39.218607,46.6,None
2020-07-18 00:03:44.242816,44.6,None
2020-07-18 00:03:49.218649,41.7,None
2020-07-18 00:03:54.251562,40.8,None
2020-07-18 00:03:59.220261,35.4,None
2020-07-18 00:04:04.256404,37.0,None
2020-07-18 00:04:09.220198,46.6,None
2020-07-18 00:04:14.256684,48.1,None
2020-07-18 00:04:19.220560,39.3,None
2020-07-18 00:04:24.256928,39.6,None
2020-07-18 00:04:29.221436,46.9,None
2020-07-18 00:04:34.266757,45.4,None
2020-07-18 00:04:39.226991,41.3,None
2020-07-18 00:04:44.271204,42.8,None
2020-07-18 00:04:49.227024,39.9,None
2020-07-18 00:04:54.278371,35.5,None
2020-07-18 00:04:59.229357,32.5,None
2020-07-18 00:05:04.279777,32.5,None
2020-07-18 00:05:09.236312,41.8,None
2020-07-18 00:05:14.280006,46.5,None
2020-07-18 00:05:19.238555,46.7,None
2020-07-18 00:05:24.286588,44.1,None
2020-07-18 00:05:29.238473,46.1,None
2020-07-18 00:05:34.287211,44.5,None
2020-07-18 00:05:39.248356,42.9,None
2020-07-18 00:05:44.290229,45.1,None
2020-07-18 00:05:49.250567,43.5,None
2020-07-18 00:05:54.297955,42.5,None
2020-07-18 00:05:59.253626,36.1,None
2020-07-18 00:06:04.298227,38.7,None
2020-07-18 00:06:09.260089,46.7,None
2020-07-18 00:06:14.298559,42.5,None
2020-07-18 00:06:19.263669,42.3,None
2020-07-18 00:06:24.303639,41.5,None
2020-07-18 00:06:29.274553,40.6,None
2020-07-18 00:06:34.313252,44.6,None
2020-07-18 00:06:39.275117,44.9,None
2020-07-18 00:06:44.313629,46.9,None
2020-07-18 00:06:49.283061,45.8,None
2020-07-18 00:06:54.314104,29.3,None
2020-07-18 00:06:59.285829,18.2,None
2020-07-18 00:07:04.314069,25.9,None
2020-07-18 00:07:09.295912,39.5,None
2020-07-18 00:07:14.317290,45.0,None
2020-07-18 00:07:19.296001,43.1,None
2020-07-18 00:07:24.322719,44.9,None
2020-07-18 00:07:29.298366,46.4,None
2020-07-18 00:07:34.328370,43.3,None
2020-07-18 00:07:39.297540,44.9,None
2020-07-18 00:07:44.333084,46.8,None
2020-07-18 00:07:49.306508,44.9,None
2020-07-18 00:07:54.339769,43.5,None
2020-07-18 00:07:59.313283,34.4,None
2020-07-18 00:08:04.344692,33.3,None
2020-07-18 00:08:09.321860,36.3,None
2020-07-18 00:08:14.349443,38.8,None
2020-07-18 00:08:19.323220,45.7,None
2020-07-18 00:08:24.355859,48.8,None
2020-07-18 00:08:29.332295,43.8,None
2020-07-18 00:08:34.356599,40.7,None
2020-07-18 00:08:39.338361,47.0,None
2020-07-18 00:08:44.359296,44.9,None
2020-07-18 00:08:49.339515,39.6,None
2020-07-18 00:08:54.361942,42.0,None
2020-07-18 00:08:59.343125,36.3,None
2020-07-18 00:09:04.362147,37.1,None
2020-07-18 00:09:09.346593,48.1,None
2020-07-18 00:09:14.367707,49.3,None
2020-07-18 00:09:19.354436,44.5,None
2020-07-18 00:09:24.373166,41.0,None
2020-07-18 00:09:29.359644,45.3,None
2020-07-18 00:09:34.374636,46.3,None
2020-07-18 00:09:39.364091,47.1,None
2020-07-18 00:09:44.374599,49.1,None
2020-07-18 00:09:49.371808,47.8,None
2020-07-18 00:09:54.374615,45.9,None
